pharmacy_id,name,brand,address,latitude,longitude,source
ChIJEeybd35r2jER__uup1sK3d4,Farmasi Idaman Pasir Gudang,Other,"No 3, 1, Jalan Cendana 5, Taman Cendana, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.4882508,103.9093839,google_places
ChIJ32PEtxtE0DERvIfpncDPzz4,Farmasi Idaman Sdn Bhd,Other,"190, Jalan Besar, Taman Sembrong Baru , Yong Peng, Taman Sembrong Baru, 83700 Yong Peng, Johor, Malaysia",2.0110828,103.0658615,google_places
ChIJVWm-DZy50TERjU24t4xdpbI,Farmasi Ihsan,Other,"3, Jalan Seri Temenggong 26/1, Taman Sri Temenggong, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0304929,102.5810486,google_places
ChIJWRMFryYI0DERvHhuPlmuiVg,Farmasi Kahang,Other,"No.2 Jalan Kahang, Jln Muhibbah, Taman Kahang, 86000 Kluang, Johor, Malaysia",2.2143545,103.5385149,google_places
ChIJB56eIZEn0DERTJLKi_QBjak,Farmasi Kita,Other,"12, Jalan Tenang , Labis, Labis, 85300 Labis, Johor, Malaysia",2.3836592,103.0207536,google_places
ChIJPccXPaNt0DERPrBSicyxwRw,Farmasi Kluang Baru Sdn Bhd,Other,"4, Jalan Ungku Mohd Salleh, Taman Kluang Baru, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0406233,103.3319883,google_places
ChIJWRW3cARR0DERD5coeMmSgSk,Farmasi Love & Care,Other,"Taman Bistari, 13, Jalan Bistari Utama, Tongkang Pechah, 83010 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.9079476,102.9517788,google_places
ChIJ-ZqNQpgV2jERZUUV0vtwqwQ,Farmasi Medicasa,Other,"L3-15, Kawasan Perindustrian Pasir Gudang, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.4663966,103.9021701,google_places
ChIJ-3j89R1A2jER4ZKMtmKN4Yw,Farmasi Medilink Pharmacy,Other,"11, Jalan Perdagangan Damai, Taman Nusa Damai, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.4898764999999998,103.9140816,google_places
ChIJ62g-Q6bP0TER9ym0u8XTzYY,Farmasi Mesrapharma,Other,"19 jln gambir 2,bandar baru bkt gambir bukit gambir, Bukit Gambir, 84800 Tangkak, Johor Darul Ta'zim, Malaysia",2.2114019,102.653871,google_places
ChIJl0aEfgN52jERXDQzybKp5UU,Farmasi Midas Kulai,Other,"5830, Jalan Siantan 3, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6522412,103.5956593,google_places
ChIJ2wRZYS5X0DER4BZH6lxFUng,Farmasi Murni @ Banang Jaya,Other,"35, Jalan Gemilang, Taman Bukit Flora, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8122916,102.9563158,google_places
ChIJESKenr-B2jERyzHztzNP4Ck,Farmasi Murni @ Bandar Tenggara,Other,"99-13, Jln Anggerik 4/1, Taman Anggerik Tenggara, 81440 Bandar Tenggara, Johor, Malaysia",1.8411622,103.6236467,google_places
ChIJXXLyZSlR0DERu0eZ5g-xvFk,Farmasi Murni @ Batu Pahat,Other,"3 & 4, Jalan Kundang, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8663318,102.9395058,google_places
ChIJMf-dL4iN0DERJGl0gzPGV7g,Farmasi Murni @ Benut,Other,"14G Jalan Mutiara 2 Pusat Perniagaan Benut Benut, 82200 Pontian, Johor Darul Ta'zim, Malaysia",1.6497235,103.259613,google_places
ChIJN5Q1dyZc0DERLeqlP_cHztQ,Farmasi Murni @ Parit Raja,Other,"5, Jalan Kristal, Taman Kristal, 86400 Parit Raja, Johor Darul Ta'zim, Malaysia",1.8655369,103.1135593,google_places
ChIJa-VyR81N0DERmMP6Ps1DVRY,Farmasi Murni @ Parit Sulong,Other,"20, Jalan Sulong, Kampung Baharu, 83500 Parit Sulong, Johor Darul Ta'zim, Malaysia",1.9754693,102.884921,google_places
ChIJRWp0fSdF0DERVXndgUib7DQ,Farmasi Murni @ Parit Yaani,Other,"3, Jalan Perdagangan 1, Taman Perdagangan, 83710 Parit Yaani, Johor Darul Ta'zim, Malaysia",1.9547222,103.0271038,google_places
ChIJeR8v0lGt0TERXj7I_I4dbEo,Farmasi Murni @ Parit Yusof,Other,"11, Jalan, Pekan Baru Parit Yusof, 83610 Muar, Johor Darul Ta'zim, Malaysia",1.8961334,102.7633271,google_places
ChIJ3QKbhDJj0DERoRwBPaMrrwE,Farmasi Murni @ Simpang Renggam,Other,"15, Jalan Bintang Ria 1, Taman, Jalan Bintang Ria, Kampung Simpang Renggam, 86200 Simpang Renggam, Johor, Malaysia",1.829977,103.3085095,google_places
ChIJtREGA0FR0DERMoirODNhH0I,Farmasi Murni @ Taman Budaya,Other,"11, Jalan Budaya, Taman Budaya, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8636533,102.9595793,google_places
ChIJQwhSlfRD0DERIGaX9XhPG_A,Farmasi Murni @ Yong Peng,Other,"170, Jln Besar, Taman Sembrong Baru, 83700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0110419,103.0650103,google_places
ChIJ9WrZ7dPTzzERv7PNSgBO1QM,Farmasi Narisa,Other,"No.3, Tingkat Bawah, Jalan Prima Pusat Perniagaan Prima, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.5057511,102.8236128,google_places
ChIJC123myB12jER48xh_prEWj0,Farmasi Nazara,Other,"No.50, Jln Pulai Mutiara 4/9, Taman Pulai Mutiara, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5277941,103.5826045,google_places
ChIJ_Raa6piB2jERsMSWHcR8E1Y,FARMASI NUR ATIQAH,Other,"NO 12, Jln Indah 9, Taman Sayong Indah, 81440 Bandar Tenggara, Johor Darul Ta'zim, Malaysia",1.8489656,103.6261287,google_places
ChIJHX1rvHet0TERXHqcwA9YWKk,FARMASI PARIT YUSOF,Other,"No. 12, Jalan Pekan Baru, 1, Pusat Perniagaan, Pekan Baru Parit Yusof, 83610 Semerah, Johor Darul Ta'zim, Malaysia",1.896517,102.7637848,google_places
ChIJJ9k6G1-40TERkZy_gzg86y8,Farmasi Plus Care,Other,"19, Jln Salleh, Taman Sri Emas, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0518713,102.5718233,google_places
ChIJFUdyDu_TzzERwJ-fBj8FP_Q,Farmasi Segamat,Other,"34, Jalan Genuang Perdana, Bandar Segamat Baru, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.4899868,102.8470473,google_places
ChIJ_xsxqbpV0DERsdjiUsPJu0w,Farmasi Seri (Spg Lima),Other,"No 6, 6A, Jalan peserai Indah, Taman Peserai Indah, 83000, Johor Darul Ta'zim, Malaysia",1.8519329,102.8880346,google_places
ChIJd9VBgS9c0DER3fc_wTQeGt8,Farmasi Sharifah Nur,Other,"No. 12, Jalan Susur Intan, Taman Intan, 86400 Parit Raja, Johor Darul Ta'zim, Malaysia",1.8667925,103.1160111,google_places
ChIJhVwL0v6s0TERurSSbXRtgUI,Farmasi Sihat (Haitam Health),Other,"2, Pusat Perniagaan Parit Yusof, Pekan Parit Yusof, Pekan Baharu, 83610 Semerah, Johor Darul Ta'zim, Malaysia",1.8962981,102.7630945,google_places
ChIJKdtDNGbb0TERtaW_PJbWn-I,Farmasi Sihat (Pagoh),Other,"No 14-2, Jalan Besar Pagoh, Pagoh, 84600 Muar, Johor Darul Ta'zim, Malaysia",2.1489992,102.7710779,google_places
ChIJMZUJucVW0DERbyTky_dRgoQ,Farmasi Sihat Senggarang,Other,"58-1, Jalan Ismail, Kampung Bahru, 83200 Senggarang, Johor Darul Ta'zim, Malaysia",1.7488842,103.0518912,google_places
ChIJgxNLmBfz0DERnkmnZ_dehrU,Farmasi Sihat • HQ,Other,"7 & 8, Jalan Muhibah, Rengit, 83100 Rengit, Johor Darul Ta'zim, Malaysia",1.6806067,103.1487629,google_places
ChIJd1rzp7dt0DERVJ-2icjZHK8,Farmasi Sinar Sdn Bhd,Other,"12-A, Persiaran Yayasan , Kluang, Kampung Masjid Lama, 86000 Kluang, Johor, Malaysia",2.0332892,103.3223111,google_places
ChIJy9GZP71t0DEReECgDr0Cx1A,Farmasi Sri Ledang (KB) Sdn Bhd,Other,"589, Jalan Mersing, Kluang Baru, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0384089,103.3341066,google_places
ChIJUX2zsihs0DERrfNlsShzVxU,Farmasi Sri Ledang (TI) Sdn Bhd,Other,"12, Jalan Intan 2/2, Taman Intan, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0185729,103.3029507,google_places
ChIJF4lBO7Ft0DERPRoo2SkZ0uo,"Farmasi Sri Ledang Sdn. Bhd. - Jalan Sentol Satu, Kluang",Other,"G6-G8, Jalan Sentol Satu, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0358578,103.319847,google_places
ChIJZX-8QHZT0DERjQ8MZbp9qps,FARMASI SRI TANJUNG,Other,"9, Jalan Sri Sulong, TAMAN SRI SULONG MEWAH, 83500, Johor Darul Ta'zim, Malaysia",1.934222,102.8524399,google_places
ChIJ2zlkxn9t0DERTSy_gob0VFM,Farmasi Sri Tengah Kluang - (Farmasi Jiran Anda),Other,"No 17, Jalan Kampung Baru, Taman Sri Tengah, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0541687,103.3516861,google_places
ChIJZ11ewMEz2jERACcdnBJvitA,Farmasi Starmed Sdn Bhd,Other,"Kampung Sungai Rengit, 81600 Pengerang, Johor Darul Ta'zim, Malaysia",1.3507457,104.2208961,google_places
ChIJY_LU4ZtLxTERr6Gf_uqFs48,Farmasi Sutera,Other,"23-B, Jalan Sulaiman, Mersing Kechil, 86800 Mersing, Johor Darul Ta'zim, Malaysia",2.4311791,103.8367155,google_places
ChIJEeZsJF3b0TERiBjije_60CU,Farmasi Syukur,Other,"No. 22, Jalan Solok, Kampung Padang Lalang, 84900 Tangkak, Johor Darul Ta'zim, Malaysia",2.2647978,102.540259,google_places
ChIJpexxjWfb0TERdlk2LTHs7Mc,Farmasi Tangkak (Tangkak Pharmacy S/B),Other,"7JM, Jalan Manja, Kampung Padang Lalang, 84900 Tangkak, Johor Darul Ta'zim, Malaysia",2.2665767,102.5415148,google_places
ChIJqf616w-50TERt3XGEqJ4X1c,Farmasi Tanjung,Other,"7, Jalan Sulaiman, Pekan Muar, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0461452,102.5645969,google_places
ChIJs_TWvnUpzjEROCZH7r__2NI,Farmasi UCare Segamat | Jementah | Segamat | Johor | Panadol | Hurix | Polident | Ubat-ubatan,Other,"80, Jalan Muar Jementah, Kampung Bahru, 85200 Segamat, Johor Darul Ta'zim, Malaysia",2.4359279,102.6835519,google_places
ChIJt5r-2OfTzzEROdGIw8PHias,FARMASI YAYASAN (JALAN PEMUDA),Other,"122, Jalan Susur Pemuda 1, Kampung Tengah, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.5222764,102.8057338,google_places
ChIJ1yXtAyRc0DER6XEaUqcx10g,Farmasialpro,Other,"86400 Parit Raja, Johor, Malaysia",1.864848,103.1114287,google_places
ChIJSVPheKht0DERs5PO88CFb-0,First Care Pharmacy,Other,"2A, Jln Indah 1/4, Taman Kluang Indah86000 Kluang, Johor, Malaysia",2.0136469,103.3310676,google_places
ChIJA6zVKQAX0DERN1IKc_nDwXY,First Care Pharmacy (Paloh),Other,"16, Jln 18, Taman Kota, 86000 Paloh, Johor Darul Ta'zim, Malaysia",2.1921187,103.2006687,google_places
ChIJrwBBYZhj0DERUxq7u9CTKXQ,Fo Heng Enterprise Sdn Bhd,Other,"Malaysia, Johor Darul Ta'zim, Simpang Renggam, Taman Suria, Jalan Suria PerdanaNo 1邮政编码: 86200",1.8163006,103.318122,google_places
ChIJYW90KdEk0DERRLu7opGA2kk,Foo Sang Trading,Other,"8, Jln Tun Dr. Ismail, 85400 Chaah, Johor Darul Ta'zim, Malaysia",2.2495574,103.0419526,google_places
ChIJ4RoNXg8G2jERUxuZGwKA9KA,Formula Pte Ltd,Other,"51C Tuas South Ave 1, Singapore 637262",1.31812,103.6291187,google_places
ChIJ0aivQ65x0DER2VbGk-E7SmM,Free Pharmacy,Other,"15, Jalan Seri Impian 8/1A, Bandar Seri Impian, 86000 Kluang, Johor Darul Ta'zim, Malaysia",1.9877212,103.3652868,google_places
ChIJsxJuyAZt2jERrR8zyKljf7k,FS FARMASI PLT,Other,"Lot 6, 01, Jalan Dataran Larkin 6, TAMAN DATARAN LARKIN, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4990834,103.7413245,google_places
ChIJQ5dN5N0K2jERgWvmGZ9KS70,Fu Sin Nourishing House,Other,"20-01, Jalan Nusaria 11/2, Taman Nusantara, 81550 Gelang Patah, Johor Darul Ta'zim, Malaysia",1.4602949,103.5835782,google_places
ChIJ5Yo0vhh52jER42OIHtzpJF8,G PHARMACY,Other,"13024, Jalan Rajawali 1, Bandar Putra Kulai, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6706189000000002,103.634813,google_places
ChIJg58CR6Bx2jERheWuAVzEJLI,Gaya Pharmacy,Other,"75, Jln Bukit Impian 1, Taman Impian Emas, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5535133,103.6749457,google_places
ChIJzQKgAABw0DERqF6t0EmNF88,Ginseng Biotech Sdn Bhd,Other,"57000 No 10-2,Jalan Radin Anum Bandar Baru Sri Petaling 57000 K.Lumpur K.Lumpur Johor, 57000, Johor, Malaysia",1.9344,103.359,google_places
ChIJMZRlOd5q2jERR39Ez06TEx8,GNA,Other,"M16, Jln Suria 1, Bandar Seri Alam, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.4944168999999998,103.871871,google_places
ChIJ93xqOABv2jERDoWUB0gNXnw,Good Day Pharmacy Austin Crest,Other,"48, Jalan Jaya Putra 7/1, Taman JP Perdana, 81100, Johor Darul Ta'zim, Malaysia",1.5787331999999998,103.7671837,google_places
ChIJRxMPUCTTzzER4NaBON0Q0nA,Green Pharma,Other,"15, Jalan Utama 2/1, Taman Utama, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.508354,102.8206782,google_places
ChIJr_wI6p2i0DERaRIQ7cBAxqg,Guardian,Guardian,"NO, 34 GROUND FLOOR, Jalan Delima, PONTIAN COMMERCIAL CENTRE, 82000 Pontian, Johor Darul Ta'zim, Malaysia",1.4784431,103.3887455,google_places
ChIJH_1BU3Fs2jERHBdp-GuThJ8,Guardian,Guardian,"LOT B8-13, GIANT HYPERMARKET, Jalan Masai Lama, Taman Johor Jaya, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.5282391,103.8153231,google_places
ChIJG1Q5ycRW0DERNdBWoYX2_is,Guardian,Guardian,"NO 37, 37-1, 37-2 GROUND FLOOR, 37, Jln Rahmat, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8483426,102.9318479,google_places
ChIJ25Qe5iVc0DER-_pMTgDL_QM,Guardian,Guardian,"LOT NO 1 & 2 GROUND FLOOR, Jalan Cempaka 2, Taman Bunga Cempaka Biru, 86400 Parit Raja, Johor Darul Ta'zim, Malaysia",1.8655966,103.1151189,google_places
ChIJDUuSly9s0DERj2_apOwCDXU,Guardian,Guardian,"46, Jalan Intan 2/1, Taman Intan, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0181859,103.3007969,google_places
ChIJ6-ImGrFt0DERbrkU73nmm7I,Guardian,Guardian,"Kluang Parade, 2, Jalan Sentul, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0361435,103.321114,google_places
ChIJ_fNYUG7b0TERe8NyC63hSfM,Guardian,Guardian,"1331, Jalan Payamas, Kampung Padang Lalang, 84900 Tangkak, Johor Darul Ta'zim, Malaysia",2.2701201,102.5418198,google_places
ChIJj_dnrZ1LxTER18zByfn1BAE,Guardian,Guardian,"BLOCK E LOT NO 451,GROUND FLOOR, Jln Ismail, Mersing Kechil, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.4298378,103.8369571,google_places
ChIJB0VTg3Vt2jERZEjINgOXGKo,Guardian,Guardian,"NO 36 GROUND FLOOR, Jalan Sagu 8, Taman Daya, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5448267,103.7630099,google_places
ChIJQ_PKpjzTzzERjbvmzmM3D5k,GUARDIAN (SIA HER YAM),Guardian,"NO. 154, Jalan Sia Her Yam, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.504513,102.8232521,google_places
ChIJQ4SCAht02jER27QF0OvpPMg,Guardian @ TF Value Pulai Utama U Mall,Guardian,"Lot F08, 1st Floor, TF Value Mart, U Mall, 45, Jalan Persiaran Pulai Utama, Taman Pulai Utama, 81300 Kangkar Pulai, Johor Darul Ta'zim, Malaysia",1.5464066,103.6226755,google_places
ChIJWXg00RZv2jEREGYtHTQIxNc,Guardian @ Toppen Shopping Centre,Guardian,"G.03, Toppen Shopping Centre, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5523993000000005,103.7983775,google_places
ChIJY5GfPg902jER21eIn5JIvC4,GUARDIAN AEON TAMAN UNIVERSITY,Guardian,"TAMAN UNIVERSITY SHOPPING CENTRE UG01, UPPER, GROUND FLOOR, Jalan Pendidikan 1, Taman Universiti, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.54225,103.6291901,google_places
ChIJF1CFtBFt2jER3gc-g_LfEtU,GUARDIAN GIANT SOUTHERN CITY,Guardian,"Ground Floor, SOUTHERN CITY, 3, Jalan Suria 19, Taman Suria, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.50402,103.76064,google_places
ChIJx8kUvD4V2jERSME_cY7_LyA,Guardian Health & Beauty,Guardian,"681 Punggol Dr., #01-22/23/24/25 Oasis Terraces, Singapore 820681",1.4031154,103.9132209,google_places
ChIJJbQLVcUT2jERDR-3rNJJPpo,Guardian Health & Beauty,Guardian,"Lot no 106-107, 1st, Komtar JBCC, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.4639632,103.7627382,google_places
ChIJfSxUBu4P2jERuOWEybx_qPY,Guardian Health & Beauty,Guardian,"201 Boon Lay Wy, #01-01 Lakeside MRT Station, Singapore 649845",1.3440963,103.7207279,google_places
ChIJu8mCg90T2jERt3P4Aql04io,Guardian Health & Beauty,Guardian,"1 Woodlands Sq, #B1 - 28/29/30 Causeway Point, Singapore 738099",1.4360342,103.7857275,google_places
ChIJcykdpo482jER4RI0bkCN1Zw,Guardian Health & Beauty + Pharmacy - T2 Departure,Guardian,"level 2, 60 Airport Boulevard Changi Airport, Changi Airport Terminal 2 Departure Transit Lounge, Singapore 819643",1.3566656,103.9896777,google_places
ChIJt2_vLeUj2jERs2VgNYKFMNQ,Guardian Health & Beauty + Pharmacy – Bedok Central,Guardian,"Blk 210 New Upper Changi Rd, #01-715, Singapore 460210",1.3247277,103.931711,google_places
ChIJI-FRrH492jERoDlgMSZk3I0,Guardian Health & Beauty + Pharmacy – Changi Airport Terminal 1 Transit West,Guardian,"80 Airport Blvd., #02-16 Dept T Lounge West, Terminal 1, Singapore 819642",1.3623161,103.9896515,google_places
ChIJlU3S8h092jERzW1X0HejvbY,Guardian Health & Beauty + Pharmacy – Changi Airport Terminal 2 Transit North,Guardian,"60 Airport Boulevard 02-155 Dept, Changi Airport Terminal 2 T Lounge North, Singapore 819643",1.3499968,103.987135,google_places
ChIJ3_SMPE4X2jERvoBhI7FgOQ0,Guardian Health & Beauty + Pharmacy – Changi Airport Terminal 3 Transit North,Guardian,"65 Airport Boulevard, Dept T 02-46, Terminal 3 Nth, Lounge 819663",1.3578559,103.9866012,google_places
ChIJTWv9wZob2jER3vCgkpJ-rRg,Guardian Health & Beauty + Pharmacy – Changi Airport Terminal 3 Transit South,Guardian,"65 Airport Boulevard 02-29 Dept, South, Terminal 3 TLounge, Singapore 819663",1.3555805,103.9861962,google_places
ChIJkY95vvAZ2jERXnmhdSFrxIs,Guardian Health & Beauty + Pharmacy – City Square Mall (Click & Collect),Guardian,"180 Kitchener Rd, B1 - 18 / 19 City Square Mall, Singapore 208539",1.3111613,103.8564312,google_places
ChIJTVyv57UX2jERM18PiRuTh9w,Guardian Health & Beauty + Pharmacy – Compass One (Click & Collect),Guardian,"1 Sengkang Square, #B1-11, Singapore 545078",1.3923995999999998,103.8951899,google_places
ChIJ__EU0QUZ2jERYsYlwNpYpVU,Guardian Health & Beauty + Pharmacy – Marina Bay Sands (Click & Collect),Guardian,"2 Bayfront Ave, B2-49 The Shoppes at Marina Bay Sands, Singapore 018972",1.2860236,103.8599094,google_places
ChIJ8_iHTG0V2jEREVffExnMxRI,Guardian Health & Beauty + Pharmacy – Northshore Plaza,Guardian,"418 Northshore Dr, #01-06,07,08 Northshore Plaza II, Singapore 820418",1.4176495,103.9013264,google_places
ChIJQSfgFXoZ2jERdzks-lQon30,Guardian Health & Beauty + Pharmacy – Novena Hospital (Click & Collect),Guardian,"38 Irrawaddy Rd, # 01-08/09/10/11 Novena Hospital, Singapore 329563",1.3222509,103.8439791,google_places
ChIJDYqDV8kV2jER97KJIeMjQqA,Guardian Health & Beauty + Pharmacy – Waterway Point (Click & Collect),Guardian,"83 Punggol Central, #B1-04 Waterway Point, Singapore 828761",1.4064145,103.9018395,google_places
ChIJUaOMBCAV2jERjGE7q2-XTLA,Guardian Health & Beauty - Northpoint (Click & Collect),Guardian,"930 Yishun Avenue 2 B1-02/03(NorthWing, Northpoint City, Singapore 769098",1.4292753,103.8355969,google_places
ChIJwU9PiAW50TERNJx5FOm03iY,"GUARDIAN JALAN ALI, MUAR",Guardian,"NO 31-1 & 31-2, GROUND FLOOR, Jalan Ali, Pekan Muar, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.046409,102.5685682,google_places
ChIJ6eGVnbG50TERWKWDrhTXSVY,Guardian Jalan Pesta Muar,Guardian,"Lot No 3, Ground Floor, Johor, Jln Pesta 1/1, Taman Tun Dr Ismail, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0484858,102.5851014,google_places
ChIJ_fzDAwO50TERKPVmtjKMpHY,Guardian Nsk Muar,Guardian,"LOT F10 - F11, KESAS, NSK MUAR, LOT 6530, MUKIM, Kampung Tanjung Agas, 84000 Muar, Johor, Malaysia",2.0527595,102.5666213,google_places
ChIJAQAAQBp02jEReHZ8r_BjOWQ,Guardian Pharmacy (M) Sdn. Bhd.,Guardian,"Giant Hypermarket U Mall, Taman Pulai Utama, Johor, Taman Pulai Utama, 81300 Skudai, Johor, Malaysia",1.546462,103.6223898,google_places
ChIJ_wuIulQT2jEREKPbx1UnjUk,Guardian R&F,Guardian,"R&F Mall, Lot 1-024&025, Mercu, R & F, 1, Jalan Tanjung Puteri 1, Tanjung Puteri, 80300 Johor Bahru, Johor, Malaysia",1.4591767999999998,103.7682781,google_places
ChIJEzHOTwBz2jERQANJesfbduk,Guardian Setia Tropika,Guardian,"9, Jalan Setia Tropika 1/15, Setia Tropika, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5456058,103.7116899,google_places
ChIJtRUmX0Vs2jERsgb4TTlFYBQ,Guardian Taman Molek,Guardian,"89, Jalan Molek 3/1, Taman Molek, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5230549,103.786492,google_places
ChIJyXs_xUFz2jERQq8lz_gGx-Y,Guardian TAMAN NUSA BESTARI,Guardian,"NO 29 GROUND FLOOR, JALAN NUSA, Jalan Bestari 1/5, Taman Nusa Bestari, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4960444,103.6556504,google_places
ChIJaXMeSzhs0DER3iXw_ndaTng,GUARDIAN TARGET SRI KLUANG,Guardian,"LOT G8, GIANT SUPERSTORE, 1, JALAN 6, Taman Sri Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0279388,103.299353,google_places
ChIJc0FkfuLTzzERDlXb-Z41iug,Guardian U-Sentral Segamat,Guardian,"Lot S15, S13A & S13, 2, Jalan Utama 3, Taman Bandar Utama, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.5127308,102.8219086,google_places
ChIJ874mVeaZ0DERS5Q-D1w82DI,HAIDAH BEAUTY SHOP,Other,"No 2769, Lot 122-G, Jln Bakek Jaya 3, Tmn, Jalan Bakek Jaya Utama, Kampung Atap, 82000 Pontian District, Johor, Malaysia",1.4826103,103.3919243,google_places
ChIJnfThythu2jERr3Dpue7j8XI,HEALTH CARE PHARMACY,Other,"NO.27, Jalan Beladau 5, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5886289,103.80435,google_places
ChIJpxwLTMVt2jERJ2Sxi-DstsM,Health Lane Family Pharmacy ADDA HEIGHT,Other,"57 GF, Jln Adda 3/1, Adda Heights, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5480897999999998,103.745371,google_places
ChIJuZdmvd5v2jERJtSXA3ZtQRI,Health Lane Family Pharmacy Austin Crest,Other,"No 21 (Ground Floor, Jalan Jaya Putra 7/6, Bandar Jaya Putra, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5792315,103.7688848,google_places
ChIJpT1o3_Bx2jERr5epaghf88U,Health Lane Family Pharmacy Bandar Senai,Other,"23, Jalan Seni, Kampung Baru Senai, 81400 Senai, Johor Darul Ta'zim, Malaysia",1.6028409,103.6445689,google_places
ChIJZasWzipR0DER4kr0dD43CZE,Health Lane Family Pharmacy Batu Pahat,Other,"Lot 42 & 44, Jalan Setia Jaya Utama, Taman Setia Jaya, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.869588,102.9451525,google_places
ChIJ4QLRUCfP0TERcL0XvY8VZ4k,Health Lane Family Pharmacy Bukit Gambir Tangkak,Other,"13, Jalan Gambir 5A, Bandar Baru Bukit Gambir Bukit Gambir, Kampung Parit Rabu, 84800 Tangkak, Johor Darul Ta'zim, Malaysia",2.2129453,102.6512194,google_places
ChIJF8v1P9EN2jERvWcPcZO0D3g,Health Lane Family Pharmacy Danga,Other,"G-84 & 85, No. 01-01, Shopping Mall Ground Floor Bay Point, Persiaran Danga Perdana, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4641655000000002,103.7286344,google_places
ChIJv20bMwAL2jERO2E1fiiN0ds,Health Lane Family Pharmacy Eco Botanic,Other,"9, Jalan Eko Botani 3/5, Taman Eko Botani, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4403825,103.6177426,google_places
ChIJFy0jN20N2jEREkz7Pu1aGAM,Health Lane Family Pharmacy Horizon Hills,Other,"No. 22 GF, Jalan Hijauan 4, Horizon Hills, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4584644999999998,103.6448523,google_places
ChIJz2wfFH250TERRLI8ln6sSII,Health Lane Family Pharmacy Jalan Pesta Muar,Other,"7, Jalan Pesta 1/1, 1, Jalan Bakri, Taman Tun Dr Ismail, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0485013,102.5853319,google_places
ChIJ6eaYmrgpzjERn0Wdux-jH-o,Health Lane Family Pharmacy Jementah,Other,"No 2 GF, 1, Jln Pelangi, Taman Pelangi, 85200 Jementah, Johor Darul Ta'zim, Malaysia",2.4294241,102.6782678,google_places
