cell_id,parent_mukim,district,state,population
G0000,Mukim Sepang,Sepang,Selangor,0
G0001,Mukim Sepang,Sepang,Selangor,53
G0002,Mukim Sepang,Sepang,Selangor,733
G0003,Mukim Sepang,Sepang,Selangor,645
G0004,Mukim Sepang,Sepang,Selangor,0
G0005,Mukim Sepang,Sepang,Selangor,0
G0006,Mukim Sepang,Sepang,Selangor,224
G0007,Mukim Sepang,Sepang,Selangor,816
G0008,Mukim Sepang,Sepang,Selangor,191
G0009,Mukim Sepang,Sepang,Selangor,0
G0010,Mukim Sepang,Sepang,Selangor,0
G0011,Mukim Sepang,Sepang,Selangor,0
G0012,Mukim Sepang,Sepang,Selangor,22
G0013,Mukim Sepang,Sepang,Selangor,193
G0014,Mukim Sepang,Sepang,Selangor,856
G0015,Mukim Sepang,Sepang,Selangor,1247
G0016,Mukim Sepang,Sepang,Selangor,25
G0017,Mukim Sepang,Sepang,Selangor,2
G0018,Mukim Sepang,Sepang,Selangor,0
G0019,Mukim Sepang,Sepang,Selangor,0
G0020,Mukim Sepang,Sepang,Selangor,0
G0021,Mukim Sepang,Sepang,Selangor,0
G0022,Mukim Sepang,Sepang,Selangor,0
G0023,Mukim Sepang,Sepang,Selangor,0
G0024,Mukim Sepang,Sepang,Selangor,0
G0025,Mukim Sepang,Sepang,Selangor,18
G0026,Mukim Sepang,Sepang,Selangor,1040
G0027,Mukim Sepang,Sepang,Selangor,2225
G0028,Mukim Sepang,Sepang,Selangor,1061
G0029,Mukim Sepang,Sepang,Selangor,86
G0030,Mukim Sepang,Sepang,Selangor,17
G0031,Mukim Sepang,Sepang,Selangor,0
G0032,Mukim Sepang,Sepang,Selangor,0
G0033,Mukim Sepang,Sepang,Selangor,0
G0034,Mukim Sepang,Sepang,Selangor,298
G0035,Mukim Sepang,Sepang,Selangor,83
G0036,Mukim Sepang,Sepang,Selangor,0
G0037,Mukim Sepang,Sepang,Selangor,0
G0038,Mukim Sepang,Sepang,Selangor,0
G0039,Mukim Sepang,Sepang,Selangor,0
G0040,Mukim Sepang,Sepang,Selangor,369
G0041,Mukim Sepang,Sepang,Selangor,487
G0042,Mukim Sepang,Sepang,Selangor,79
G0043,Mukim Sepang,Sepang,Selangor,105
G0044,Pekan Sungai Pelek,Sepang,Selangor,851
G0045,Mukim Sepang,Sepang,Selangor,360
G0046,Mukim Sepang,Sepang,Selangor,0
G0047,Mukim Batu,Kuala Langat,Selangor,68
G0048,Mukim Batu,Kuala Langat,Selangor,23
G0049,Mukim Sepang,Sepang,Selangor,75
G0050,Mukim Sepang,Sepang,Selangor,22
G0051,Mukim Sepang,Sepang,Selangor,228
G0052,Mukim Sepang,Sepang,Selangor,79
G0053,Mukim Sepang,Sepang,Selangor,4
G0054,Mukim Sepang,Sepang,Selangor,4
G0055,Mukim Sepang,Sepang,Selangor,224
G0056,Mukim Sepang,Sepang,Selangor,386
G0057,Mukim Sepang,Sepang,Selangor,557
G0058,Mukim Sepang,Sepang,Selangor,9
G0059,Mukim Sepang,Sepang,Selangor,140
G0060,Mukim Sepang,Sepang,Selangor,224
G0061,Pekan Sungai Pelek,Sepang,Selangor,2747
G0062,Pekan Sungai Pelek,Sepang,Selangor,2341
G0063,Mukim Sepang,Sepang,Selangor,67
G0064,Bandar Tanjong Sepat,Kuala Langat,Selangor,77
G0065,Mukim Batu,Kuala Langat,Selangor,204
G0066,Mukim Batu,Kuala Langat,Selangor,384
G0067,Mukim Batu,Kuala Langat,Selangor,185
G0068,Mukim Batu,Kuala Langat,Selangor,466
G0069,Mukim Sepang,Sepang,Selangor,75
G0070,Mukim Sepang,Sepang,Selangor,18
G0071,Mukim Sepang,Sepang,Selangor,48
G0072,Mukim Sepang,Sepang,Selangor,0
G0073,Mukim Sepang,Sepang,Selangor,0
G0074,Mukim Sepang,Sepang,Selangor,0
G0075,Mukim Sepang,Sepang,Selangor,241
G0076,Mukim Sepang,Sepang,Selangor,654
G0077,Mukim Sepang,Sepang,Selangor,1299
G0078,Mukim Sepang,Sepang,Selangor,0
G0079,Mukim Sepang,Sepang,Selangor,145
G0080,Mukim Sepang,Sepang,Selangor,285
G0081,Mukim Sepang,Sepang,Selangor,623
G0082,Mukim Sepang,Sepang,Selangor,465
G0083,Mukim Sepang,Sepang,Selangor,250
G0084,Mukim Sepang,Sepang,Selangor,364
G0085,Mukim Sepang,Sepang,Selangor,0
G0086,Mukim Batu,Kuala Langat,Selangor,0
G0087,Mukim Batu,Kuala Langat,Selangor,15
G0088,Mukim Batu,Kuala Langat,Selangor,299
G0089,Bandar Tanjong Sepat,Kuala Langat,Selangor,1329
G0090,Bandar Tanjong Sepat,Kuala Langat,Selangor,975
G0091,Mukim Batu,Kuala Langat,Selangor,259
G0092,Mukim Batu,Kuala Langat,Selangor,287
G0093,Mukim Batu,Kuala Langat,Selangor,305
G0094,Mukim Sepang,Sepang,Selangor,176
G0095,Mukim Sepang,Sepang,Selangor,145
G0096,Mukim Sepang,Sepang,Selangor,228
G0097,Mukim Sepang,Sepang,Selangor,0
G0098,Mukim Sepang,Sepang,Selangor,4
G0099,Mukim Sepang,Sepang,Selangor,4
G0100,Mukim Sepang,Sepang,Selangor,18
G0101,Mukim Sepang,Sepang,Selangor,847
G0102,Mukim Sepang,Sepang,Selangor,2045
G0103,Mukim Sepang,Sepang,Selangor,821
G0104,Mukim Sepang,Sepang,Selangor,180
G0105,Mukim Sepang,Sepang,Selangor,92
G0106,Mukim Sepang,Sepang,Selangor,0
G0107,Mukim Sepang,Sepang,Selangor,0
G0108,Mukim Sepang,Sepang,Selangor,386
G0109,Mukim Sepang,Sepang,Selangor,448
G0110,Mukim Sepang,Sepang,Selangor,4
G0111,Mukim Batu,Kuala Langat,Selangor,27
G0112,Mukim Batu,Kuala Langat,Selangor,197
G0113,Mukim Batu,Kuala Langat,Selangor,416
G0114,Mukim Batu,Kuala Langat,Selangor,703
G0115,Mukim Batu,Kuala Langat,Selangor,62
G0116,Mukim Batu,Kuala Langat,Selangor,439
G0117,Mukim Batu,Kuala Langat,Selangor,182
G0118,Mukim Batu,Kuala Langat,Selangor,102
G0119,Mukim Batu,Kuala Langat,Selangor,187
G0120,Mukim Batu,Kuala Langat,Selangor,443
G0121,Mukim Sepang,Sepang,Selangor,101
G0122,Mukim Sepang,Sepang,Selangor,31
G0123,Mukim Sepang,Sepang,Selangor,0
G0124,Mukim Sepang,Sepang,Selangor,0
G0125,Mukim Sepang,Sepang,Selangor,0
G0126,Mukim Sepang,Sepang,Selangor,0
G0127,Mukim Sepang,Sepang,Selangor,9
G0128,Mukim Sepang,Sepang,Selangor,1554
G0129,Mukim Sepang,Sepang,Selangor,1308
G0130,Mukim Sepang,Sepang,Selangor,904
G0131,Mukim Sepang,Sepang,Selangor,176
G0132,Mukim Sepang,Sepang,Selangor,13
G0133,Mukim Sepang,Sepang,Selangor,0
G0134,Mukim Sepang,Sepang,Selangor,0
G0135,Mukim Sepang,Sepang,Selangor,535
G0136,Mukim Sepang,Sepang,Selangor,584
G0137,Mukim Sepang,Sepang,Selangor,0
G0138,Mukim Batu,Kuala Langat,Selangor,65
G0139,Pekan Batu,Kuala Langat,Selangor,347
G0140,Mukim Batu,Kuala Langat,Selangor,900
G0141,Mukim Batu,Kuala Langat,Selangor,561
G0142,Mukim Batu,Kuala Langat,Selangor,863
G0143,Mukim Batu,Kuala Langat,Selangor,943
G0144,Mukim Batu,Kuala Langat,Selangor,17
G0145,Mukim Batu,Kuala Langat,Selangor,810
G0146,Mukim Batu,Kuala Langat,Selangor,451
G0147,Mukim Batu,Kuala Langat,Selangor,105
G0148,Mukim Batu,Kuala Langat,Selangor,97
G0149,Mukim Batu,Kuala Langat,Selangor,77
G0150,Mukim Sepang,Sepang,Selangor,0
G0151,Mukim Sepang,Sepang,Selangor,0
G0152,Mukim Sepang,Sepang,Selangor,0
G0153,Mukim Sepang,Sepang,Selangor,53
G0154,Mukim Sepang,Sepang,Selangor,9
G0155,Mukim Sepang,Sepang,Selangor,9
G0156,Mukim Sepang,Sepang,Selangor,272
G0157,Mukim Sepang,Sepang,Selangor,636
G0158,Mukim Sepang,Sepang,Selangor,1123
G0159,Mukim Sepang,Sepang,Selangor,1391
G0160,Mukim Sepang,Sepang,Selangor,509
G0161,Mukim Sepang,Sepang,Selangor,4
G0162,Mukim Sepang,Sepang,Selangor,0
G0163,Mukim Sepang,Sepang,Selangor,0
G0164,Mukim Sepang,Sepang,Selangor,53
G0165,Mukim Sepang,Sepang,Selangor,595
G0166,Mukim Sepang,Sepang,Selangor,174
G0167,Bandar Sepang,Sepang,Selangor,2
G0168,Mukim Batu,Kuala Langat,Selangor,10
G0169,Mukim Batu,Kuala Langat,Selangor,289
G0170,Mukim Batu,Kuala Langat,Selangor,494
G0171,Mukim Batu,Kuala Langat,Selangor,369
G0172,Mukim Batu,Kuala Langat,Selangor,583
G0173,Mukim Batu,Kuala Langat,Selangor,416
G0174,Mukim Batu,Kuala Langat,Selangor,257
G0175,Mukim Batu,Kuala Langat,Selangor,7
G0176,Mukim Batu,Kuala Langat,Selangor,22
G0177,Mukim Batu,Kuala Langat,Selangor,30
G0178,Mukim Batu,Kuala Langat,Selangor,42
G0179,Mukim Batu,Kuala Langat,Selangor,20
G0180,Mukim Batu,Kuala Langat,Selangor,5
G0181,Mukim Batu,Kuala Langat,Selangor,0
G0182,Mukim Sepang,Sepang,Selangor,0
G0183,Mukim Sepang,Sepang,Selangor,0
G0184,Mukim Sepang,Sepang,Selangor,0
G0185,Mukim Sepang,Sepang,Selangor,4
G0186,Mukim Sepang,Sepang,Selangor,0
G0187,Mukim Sepang,Sepang,Selangor,0
G0188,Mukim Sepang,Sepang,Selangor,61
G0189,Mukim Sepang,Sepang,Selangor,158
G0190,Mukim Sepang,Sepang,Selangor,303
G0191,Mukim Sepang,Sepang,Selangor,509
G0192,Mukim Sepang,Sepang,Selangor,386
G0193,Mukim Sepang,Sepang,Selangor,26
G0194,Mukim Sepang,Sepang,Selangor,0
G0195,Mukim Sepang,Sepang,Selangor,0
G0196,Mukim Sepang,Sepang,Selangor,184
G0197,Mukim Sepang,Sepang,Selangor,733
G0198,Bandar Sepang,Sepang,Selangor,1266
G0199,Bandar Sepang,Sepang,Selangor,22
G0200,Mukim Morib,Kuala Langat,Selangor,7
G0201,Mukim Batu,Kuala Langat,Selangor,59
G0202,Mukim Batu,Kuala Langat,Selangor,189
G0203,Mukim Batu,Kuala Langat,Selangor,227
G0204,Mukim Batu,Kuala Langat,Selangor,137
G0205,Mukim Batu,Kuala Langat,Selangor,7
G0206,Mukim Batu,Kuala Langat,Selangor,5
G0207,Mukim Batu,Kuala Langat,Selangor,0
G0208,Mukim Batu,Kuala Langat,Selangor,0
G0209,Mukim Batu,Kuala Langat,Selangor,0
G0210,Mukim Batu,Kuala Langat,Selangor,15
G0211,Mukim Batu,Kuala Langat,Selangor,15
G0212,Mukim Batu,Kuala Langat,Selangor,0
G0213,Mukim Batu,Kuala Langat,Selangor,0
G0214,Mukim Batu,Kuala Langat,Selangor,0
G0215,Mukim Sepang,Sepang,Selangor,0
G0216,Mukim Sepang,Sepang,Selangor,0
G0217,Mukim Sepang,Sepang,Selangor,0
G0218,Mukim Sepang,Sepang,Selangor,0
G0219,Mukim Sepang,Sepang,Selangor,9
G0220,Mukim Sepang,Sepang,Selangor,13
G0221,Mukim Sepang,Sepang,Selangor,31
G0222,Mukim Sepang,Sepang,Selangor,132
G0223,Mukim Sepang,Sepang,Selangor,167
G0224,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,53
G0225,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0226,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0227,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0228,Mukim Sepang,Sepang,Selangor,0
G0229,Mukim Sepang,Sepang,Selangor,0
G0230,Mukim Sepang,Sepang,Selangor,75
G0231,Mukim Sepang,Sepang,Selangor,234
G0232,Bandar Sepang,Sepang,Selangor,44
G0233,Pekan Kanchong,Kuala Langat,Selangor,0
G0234,Pekan Kanchong,Kuala Langat,Selangor,62
G0235,Mukim Morib,Kuala Langat,Selangor,48
G0236,Mukim Batu,Kuala Langat,Selangor,50
G0237,Mukim Batu,Kuala Langat,Selangor,10
G0238,Mukim Batu,Kuala Langat,Selangor,0
G0239,Mukim Batu,Kuala Langat,Selangor,52
G0240,Mukim Batu,Kuala Langat,Selangor,140
G0241,Mukim Batu,Kuala Langat,Selangor,40
G0242,Mukim Batu,Kuala Langat,Selangor,5
G0243,Mukim Batu,Kuala Langat,Selangor,0
G0244,Mukim Batu,Kuala Langat,Selangor,0
G0245,Mukim Batu,Kuala Langat,Selangor,0
G0246,Mukim Batu,Kuala Langat,Selangor,0
G0247,Mukim Batu,Kuala Langat,Selangor,0
G0248,Mukim Batu,Kuala Langat,Selangor,0
G0249,Mukim Sepang,Sepang,Selangor,0
G0250,Mukim Sepang,Sepang,Selangor,0
G0251,Mukim Sepang,Sepang,Selangor,0
G0252,Mukim Sepang,Sepang,Selangor,4
G0253,Mukim Sepang,Sepang,Selangor,0
G0254,Mukim Sepang,Sepang,Selangor,0
G0255,Mukim Sepang,Sepang,Selangor,22
G0256,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0257,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0258,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,18
G0259,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0260,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,26
G0261,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,4
G0262,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0263,Mukim Sepang,Sepang,Selangor,0
G0264,Mukim Sepang,Sepang,Selangor,193
G0265,Mukim Sepang,Sepang,Selangor,298
G0266,Mukim Sepang,Sepang,Selangor,4
G0267,Mukim Sepang,Sepang,Selangor,4
G0268,Pekan Kanchong,Kuala Langat,Selangor,96
G0269,Mukim Morib,Kuala Langat,Selangor,11
G0270,Mukim Morib,Kuala Langat,Selangor,7
G0271,Mukim Batu,Kuala Langat,Selangor,5
G0272,Mukim Batu,Kuala Langat,Selangor,42
G0273,Mukim Batu,Kuala Langat,Selangor,30
G0274,Mukim Batu,Kuala Langat,Selangor,77
G0275,Mukim Batu,Kuala Langat,Selangor,282
G0276,Mukim Batu,Kuala Langat,Selangor,12
G0277,Mukim Batu,Kuala Langat,Selangor,37
G0278,Mukim Batu,Kuala Langat,Selangor,27
G0279,Mukim Batu,Kuala Langat,Selangor,0
G0280,Mukim Batu,Kuala Langat,Selangor,0
G0281,Mukim Batu,Kuala Langat,Selangor,0
G0282,Mukim Batu,Kuala Langat,Selangor,0
G0283,Mukim Batu,Kuala Langat,Selangor,0
G0284,Mukim Sepang,Sepang,Selangor,0
G0285,Mukim Sepang,Sepang,Selangor,0
G0286,Mukim Sepang,Sepang,Selangor,0
G0287,Mukim Sepang,Sepang,Selangor,0
G0288,Mukim Sepang,Sepang,Selangor,13
G0289,Mukim Sepang,Sepang,Selangor,0
G0290,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0291,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0292,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0293,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0294,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,31
G0295,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,9
G0296,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,13
G0297,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,228
G0298,Mukim Sepang,Sepang,Selangor,26
G0299,Mukim Sepang,Sepang,Selangor,0
G0300,Mukim Sepang,Sepang,Selangor,22
G0301,Mukim Sepang,Sepang,Selangor,18
G0302,Mukim Sepang,Sepang,Selangor,0
G0303,Pekan Kanchong,Kuala Langat,Selangor,7
G0304,Pekan Kanchong,Kuala Langat,Selangor,117
G0305,Mukim Morib,Kuala Langat,Selangor,33
G0306,Mukim Morib,Kuala Langat,Selangor,0
G0307,Mukim Morib,Kuala Langat,Selangor,53
G0308,Mukim Batu,Kuala Langat,Selangor,55
G0309,Mukim Batu,Kuala Langat,Selangor,32
G0310,Mukim Batu,Kuala Langat,Selangor,17
G0311,Mukim Batu,Kuala Langat,Selangor,25
G0312,Mukim Batu,Kuala Langat,Selangor,10
G0313,Mukim Batu,Kuala Langat,Selangor,37
G0314,Mukim Batu,Kuala Langat,Selangor,5
G0315,Mukim Batu,Kuala Langat,Selangor,2
G0316,Mukim Batu,Kuala Langat,Selangor,0
G0317,Mukim Batu,Kuala Langat,Selangor,0
G0318,Mukim Batu,Kuala Langat,Selangor,0
G0319,Mukim Batu,Kuala Langat,Selangor,0
G0320,Mukim Sepang,Sepang,Selangor,9
G0321,Mukim Sepang,Sepang,Selangor,9
G0322,Mukim Sepang,Sepang,Selangor,0
G0323,Mukim Sepang,Sepang,Selangor,0
G0324,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0325,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0326,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0327,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0328,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0329,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,9
G0330,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,57
G0331,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,136
G0332,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,83
G0333,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,1545
G0334,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,184
G0335,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0336,Mukim Sepang,Sepang,Selangor,0
G0337,Mukim Sepang,Sepang,Selangor,16
G0338,Mukim Sepang,Sepang,Selangor,22
G0339,Pekan Kanchong,Kuala Langat,Selangor,83
G0340,Pekan Kanchong,Kuala Langat,Selangor,363
G0341,Mukim Morib,Kuala Langat,Selangor,673
G0342,Mukim Morib,Kuala Langat,Selangor,226
G0343,Mukim Morib,Kuala Langat,Selangor,7
G0344,Mukim Batu,Kuala Langat,Selangor,61
G0345,Mukim Batu,Kuala Langat,Selangor,0
G0346,Mukim Batu,Kuala Langat,Selangor,0
G0347,Mukim Batu,Kuala Langat,Selangor,0
G0348,Mukim Batu,Kuala Langat,Selangor,0
G0349,Mukim Batu,Kuala Langat,Selangor,0
G0350,Mukim Batu,Kuala Langat,Selangor,0
G0351,Mukim Batu,Kuala Langat,Selangor,2
G0352,Mukim Batu,Kuala Langat,Selangor,0
G0353,Mukim Batu,Kuala Langat,Selangor,0
G0354,Mukim Batu,Kuala Langat,Selangor,0
G0355,Mukim Batu,Kuala Langat,Selangor,0
G0356,Mukim Tanjong Duabelas,Kuala Langat,Selangor,26
G0357,Mukim Tanjong Duabelas,Kuala Langat,Selangor,19
G0358,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0359,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0360,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0361,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0362,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0363,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0364,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,2
G0365,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,132
G0366,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,57
G0367,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,196
G0368,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,1050
G0369,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,1628
G0370,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,566
G0371,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,83
G0372,Mukim Sepang,Sepang,Selangor,0
G0373,Mukim Sepang,Sepang,Selangor,0
G0374,Pekan Morib,Kuala Langat,Selangor,2
G0375,Pekan Morib,Kuala Langat,Selangor,274
G0376,Pekan Kanchong,Kuala Langat,Selangor,127
G0377,Mukim Morib,Kuala Langat,Selangor,15
G0378,Mukim Morib,Kuala Langat,Selangor,5
G0379,Mukim Morib,Kuala Langat,Selangor,52
G0380,Mukim Kelanang,Kuala Langat,Selangor,350
G0381,Mukim Kelanang,Kuala Langat,Selangor,12
G0382,Mukim Kelanang,Kuala Langat,Selangor,17
G0383,Mukim Batu,Kuala Langat,Selangor,0
G0384,Mukim Batu,Kuala Langat,Selangor,0
G0385,Mukim Batu,Kuala Langat,Selangor,0
G0386,Mukim Batu,Kuala Langat,Selangor,17
G0387,Mukim Batu,Kuala Langat,Selangor,0
G0388,Mukim Batu,Kuala Langat,Selangor,0
G0389,Mukim Batu,Kuala Langat,Selangor,0
G0390,Mukim Batu,Kuala Langat,Selangor,0
G0391,Mukim Batu,Kuala Langat,Selangor,0
G0392,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0393,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0394,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0395,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0396,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0397,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0398,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0399,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0400,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,10
G0401,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,861
G0402,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,354
G0403,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,86
G0404,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,232
G0405,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,552
G0406,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,22
G0407,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,627
G0408,Mukim Sepang,Sepang,Selangor,0
G0409,Mukim Sepang,Sepang,Selangor,21
G0410,Pekan Morib,Kuala Langat,Selangor,174
G0411,Mukim Morib,Kuala Langat,Selangor,88
G0412,Mukim Morib,Kuala Langat,Selangor,209
G0413,Mukim Morib,Kuala Langat,Selangor,39
G0414,Mukim Morib,Kuala Langat,Selangor,44
G0415,Mukim Kelanang,Kuala Langat,Selangor,60
G0416,Mukim Kelanang,Kuala Langat,Selangor,416
G0417,Mukim Kelanang,Kuala Langat,Selangor,85
G0418,Mukim Kelanang,Kuala Langat,Selangor,10
G0419,Mukim Batu,Kuala Langat,Selangor,0
G0420,Mukim Batu,Kuala Langat,Selangor,10
G0421,Mukim Batu,Kuala Langat,Selangor,0
G0422,Mukim Batu,Kuala Langat,Selangor,0
G0423,Mukim Batu,Kuala Langat,Selangor,5
G0424,Mukim Batu,Kuala Langat,Selangor,0
G0425,Mukim Batu,Kuala Langat,Selangor,0
G0426,Mukim Batu,Kuala Langat,Selangor,2
G0427,Mukim Batu,Kuala Langat,Selangor,0
G0428,Mukim Tanjong Duabelas,Kuala Langat,Selangor,3
G0429,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0430,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0431,Mukim Tanjong Duabelas,Kuala Langat,Selangor,11
G0432,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0433,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0434,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0435,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0436,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,38
G0437,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,49
G0438,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,25
G0439,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,487
G0440,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,409
G0441,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,34
G0442,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,17
G0443,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,65
G0444,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,44
G0445,Mukim Morib,Kuala Langat,Selangor,41
G0446,Mukim Morib,Kuala Langat,Selangor,303
G0447,Pekan Tongkah,Kuala Langat,Selangor,257
G0448,Mukim Kelanang,Kuala Langat,Selangor,216
G0449,Mukim Kelanang,Kuala Langat,Selangor,0
G0450,Mukim Kelanang,Kuala Langat,Selangor,0
G0451,Mukim Kelanang,Kuala Langat,Selangor,39
G0452,Mukim Kelanang,Kuala Langat,Selangor,114
G0453,Mukim Kelanang,Kuala Langat,Selangor,0
G0454,Mukim Kelanang,Kuala Langat,Selangor,31
G0455,Mukim Kelanang,Kuala Langat,Selangor,0
G0456,Mukim Kelanang,Kuala Langat,Selangor,0
G0457,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0458,Mukim Tanjong Duabelas,Kuala Langat,Selangor,2
G0459,Mukim Tanjong Duabelas,Kuala Langat,Selangor,2
G0460,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0461,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0462,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0463,Mukim Tanjong Duabelas,Kuala Langat,Selangor,17
G0464,Mukim Tanjong Duabelas,Kuala Langat,Selangor,6
G0465,Mukim Tanjong Duabelas,Kuala Langat,Selangor,9
G0466,Mukim Tanjong Duabelas,Kuala Langat,Selangor,26
G0467,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0468,Mukim Tanjong Duabelas,Kuala Langat,Selangor,0
G0469,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0470,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0471,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0472,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,0
G0473,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,19
G0474,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,34
G0475,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,725
G0476,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,145
G0477,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,23
G0478,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,183
G0479,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,493
G0480,Bandar Lapangan Terbang Antarabangsa Sepang,Sepang,Selangor,55
