cell_id,parent_mukim,district,state,population
G1375,Mukim Senai,Kulaijaya,Johor,527
G1376,Mukim Senai,Kulaijaya,Johor,0
G1377,Mukim Senai,Kulaijaya,Johor,0
G1378,Mukim Senai,Kulaijaya,Johor,0
G1379,Mukim Senai,Kulaijaya,Johor,19
G1380,Mukim Senai,Kulaijaya,Johor,29
G1381,Mukim Senai,Kulaijaya,Johor,0
G1382,Mukim Senai,Kulaijaya,Johor,0
G1383,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1384,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1385,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1386,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1387,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1388,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1389,Mukim Kota Tinggi,Kota Tinggi,Johor,896
G1390,Mukim Kota Tinggi,Kota Tinggi,Johor,193
G1391,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1392,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1393,Mukim Kota Tinggi,Kota Tinggi,Johor,74
G1394,Mukim Kota Tinggi,Kota Tinggi,Johor,69
G1395,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1396,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1397,Mukim Kota Tinggi,Kota Tinggi,Johor,18
G1398,Mukim Kota Tinggi,Kota Tinggi,Johor,331
G1399,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1400,Mukim Kota Tinggi,Kota Tinggi,Johor,404
G1401,Mukim Kota Tinggi,Kota Tinggi,Johor,1365
G1402,Mukim Kota Tinggi,Kota Tinggi,Johor,846
G1403,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1404,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1405,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1406,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1407,Mukim Senai,Kulaijaya,Johor,0
G1408,Mukim Senai,Kulaijaya,Johor,0
G1409,Mukim Senai,Kulaijaya,Johor,0
G1410,Mukim Senai,Kulaijaya,Johor,182
G1411,Mukim Senai,Kulaijaya,Johor,0
G1412,Mukim Senai,Kulaijaya,Johor,0
G1413,Mukim Senai,Kulaijaya,Johor,805
G1414,Mukim Senai,Kulaijaya,Johor,278
G1415,Mukim Senai,Kulaijaya,Johor,0
G1416,Mukim Senai,Kulaijaya,Johor,10
G1417,Mukim Senai,Kulaijaya,Johor,853
G1418,Mukim Senai,Kulaijaya,Johor,19
G1419,Mukim Senai,Kulaijaya,Johor,10
G1420,Mukim Senai,Kulaijaya,Johor,0
G1421,Mukim Senai,Kulaijaya,Johor,0
G1422,Mukim Senai,Kulaijaya,Johor,0
G1423,Mukim Senai,Kulaijaya,Johor,0
G1424,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1425,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1426,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1427,Mukim Kota Tinggi,Kota Tinggi,Johor,41
G1428,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1429,Mukim Kota Tinggi,Kota Tinggi,Johor,381
G1430,Mukim Kota Tinggi,Kota Tinggi,Johor,1016
G1431,Mukim Kota Tinggi,Kota Tinggi,Johor,184
G1432,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1433,Mukim Kota Tinggi,Kota Tinggi,Johor,28
G1434,Mukim Kota Tinggi,Kota Tinggi,Johor,51
G1435,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1436,Mukim Kota Tinggi,Kota Tinggi,Johor,18
G1437,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1438,Mukim Kota Tinggi,Kota Tinggi,Johor,1273
G1439,Mukim Kota Tinggi,Kota Tinggi,Johor,193
G1440,Mukim Kota Tinggi,Kota Tinggi,Johor,211
G1441,Mukim Kota Tinggi,Kota Tinggi,Johor,271
G1442,Mukim Kota Tinggi,Kota Tinggi,Johor,28
G1443,Mukim Kota Tinggi,Kota Tinggi,Johor,32
G1444,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1445,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1446,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1447,Mukim Senai,Kulaijaya,Johor,0
G1448,Mukim Senai,Kulaijaya,Johor,0
G1449,Mukim Senai,Kulaijaya,Johor,0
G1450,Mukim Senai,Kulaijaya,Johor,0
G1451,Mukim Senai,Kulaijaya,Johor,0
G1452,Mukim Senai,Kulaijaya,Johor,0
G1453,Mukim Senai,Kulaijaya,Johor,0
G1454,Mukim Senai,Kulaijaya,Johor,96
G1455,Mukim Senai,Kulaijaya,Johor,58
G1456,Mukim Senai,Kulaijaya,Johor,0
G1457,Mukim Senai,Kulaijaya,Johor,0
G1458,Mukim Senai,Kulaijaya,Johor,0
G1459,Mukim Senai,Kulaijaya,Johor,0
G1460,Mukim Senai,Kulaijaya,Johor,0
G1461,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1462,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1463,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1464,Mukim Kota Tinggi,Kota Tinggi,Johor,349
G1465,Mukim Kota Tinggi,Kota Tinggi,Johor,620
G1466,Mukim Kota Tinggi,Kota Tinggi,Johor,2537
G1467,Mukim Kota Tinggi,Kota Tinggi,Johor,1894
G1468,Mukim Kota Tinggi,Kota Tinggi,Johor,161
G1469,Mukim Kota Tinggi,Kota Tinggi,Johor,51
G1470,Mukim Kota Tinggi,Kota Tinggi,Johor,28
G1471,Mukim Kota Tinggi,Kota Tinggi,Johor,55
G1472,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1473,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1474,Mukim Kota Tinggi,Kota Tinggi,Johor,106
G1475,Mukim Kota Tinggi,Kota Tinggi,Johor,193
G1476,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1477,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1478,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1479,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1480,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1481,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1482,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1483,Mukim Senai,Kulaijaya,Johor,29
G1484,Mukim Senai,Kulaijaya,Johor,0
G1485,Mukim Senai,Kulaijaya,Johor,0
G1486,Mukim Senai,Kulaijaya,Johor,297
G1487,Mukim Senai,Kulaijaya,Johor,0
G1488,Mukim Senai,Kulaijaya,Johor,0
G1489,Mukim Senai,Kulaijaya,Johor,393
G1490,Mukim Senai,Kulaijaya,Johor,575
G1491,Mukim Senai,Kulaijaya,Johor,1918
G1492,Mukim Senai,Kulaijaya,Johor,1544
G1493,Mukim Senai,Kulaijaya,Johor,10
G1494,Mukim Senai,Kulaijaya,Johor,19
G1495,Mukim Senai,Kulaijaya,Johor,0
G1496,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1497,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1498,Mukim Kota Tinggi,Kota Tinggi,Johor,749
G1499,Mukim Kota Tinggi,Kota Tinggi,Johor,538
G1500,Mukim Kota Tinggi,Kota Tinggi,Johor,1402
G1501,Mukim Kota Tinggi,Kota Tinggi,Johor,1898
G1502,Mukim Kota Tinggi,Kota Tinggi,Johor,2270
G1503,Mukim Kota Tinggi,Kota Tinggi,Johor,602
G1504,Mukim Kota Tinggi,Kota Tinggi,Johor,133
G1505,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1506,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1507,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1508,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1509,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1510,Mukim Kota Tinggi,Kota Tinggi,Johor,18
G1511,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1512,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1513,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1514,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1515,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1516,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1517,Mukim Senai,Kulaijaya,Johor,0
G1518,Mukim Senai,Kulaijaya,Johor,0
G1519,Mukim Senai,Kulaijaya,Johor,0
G1520,Mukim Senai,Kulaijaya,Johor,0
G1521,Mukim Senai,Kulaijaya,Johor,0
G1522,Mukim Senai,Kulaijaya,Johor,0
G1523,Mukim Senai,Kulaijaya,Johor,719
G1524,Mukim Senai,Kulaijaya,Johor,4603
G1525,Mukim Senai,Kulaijaya,Johor,1889
G1526,Mukim Senai,Kulaijaya,Johor,0
G1527,Mukim Senai,Kulaijaya,Johor,0
G1528,Mukim Senai,Kulaijaya,Johor,0
G1529,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1530,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1531,Mukim Kota Tinggi,Kota Tinggi,Johor,202
G1532,Mukim Kota Tinggi,Kota Tinggi,Johor,2923
G1533,Mukim Kota Tinggi,Kota Tinggi,Johor,3507
G1534,Mukim Kota Tinggi,Kota Tinggi,Johor,2615
G1535,Mukim Kota Tinggi,Kota Tinggi,Johor,1250
G1536,Mukim Kota Tinggi,Kota Tinggi,Johor,83
G1537,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1538,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1539,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1540,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1541,Mukim Kota Tinggi,Kota Tinggi,Johor,28
G1542,Mukim Kota Tinggi,Kota Tinggi,Johor,106
G1543,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1544,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1545,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1546,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1547,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1548,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1549,Mukim Senai,Kulaijaya,Johor,0
G1550,Mukim Senai,Kulaijaya,Johor,0
G1551,Mukim Senai,Kulaijaya,Johor,0
G1552,Mukim Senai,Kulaijaya,Johor,0
G1553,Mukim Senai,Kulaijaya,Johor,0
G1554,Mukim Senai,Kulaijaya,Johor,19
G1555,Mukim Senai,Kulaijaya,Johor,0
G1556,Mukim Senai,Kulaijaya,Johor,10
G1557,Mukim Senai,Kulaijaya,Johor,0
G1558,Mukim Senai,Kulaijaya,Johor,0
G1559,Mukim Senai,Kulaijaya,Johor,0
G1560,Mukim Senai,Kulaijaya,Johor,0
G1561,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1562,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1563,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1564,Mukim Kota Tinggi,Kota Tinggi,Johor,469
G1565,Mukim Kota Tinggi,Kota Tinggi,Johor,1530
G1566,Mukim Kota Tinggi,Kota Tinggi,Johor,777
G1567,Mukim Kota Tinggi,Kota Tinggi,Johor,331
G1568,Mukim Kota Tinggi,Kota Tinggi,Johor,478
G1569,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1570,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1571,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1572,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1573,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1574,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1575,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1576,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1577,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1578,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1579,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1580,Mukim Senai,Kulaijaya,Johor,0
G1581,Mukim Senai,Kulaijaya,Johor,0
G1582,Mukim Senai,Kulaijaya,Johor,0
G1583,Mukim Senai,Kulaijaya,Johor,0
G1584,Mukim Senai,Kulaijaya,Johor,0
G1585,Mukim Senai,Kulaijaya,Johor,0
G1586,Mukim Senai,Kulaijaya,Johor,0
G1587,Mukim Senai,Kulaijaya,Johor,0
G1588,Mukim Senai,Kulaijaya,Johor,0
G1589,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1590,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1591,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1592,Mukim Kota Tinggi,Kota Tinggi,Johor,377
G1593,Mukim Kota Tinggi,Kota Tinggi,Johor,211
G1594,Mukim Kota Tinggi,Kota Tinggi,Johor,55
G1595,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1596,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1597,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1598,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1599,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1600,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1601,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1602,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1603,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1604,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1605,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1606,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1607,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1608,Mukim Senai,Kulaijaya,Johor,0
G1609,Mukim Senai,Kulaijaya,Johor,0
G1610,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1611,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1612,Mukim Kota Tinggi,Kota Tinggi,Johor,87
G1613,Mukim Kota Tinggi,Kota Tinggi,Johor,101
G1614,Mukim Kota Tinggi,Kota Tinggi,Johor,18
G1615,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1616,Mukim Kota Tinggi,Kota Tinggi,Johor,290
G1617,Mukim Kota Tinggi,Kota Tinggi,Johor,64
G1618,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1619,Mukim Kota Tinggi,Kota Tinggi,Johor,23
G1620,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1621,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1622,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1623,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1624,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1625,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1626,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1627,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1628,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1629,Mukim Kota Tinggi,Kota Tinggi,Johor,30
G1630,Mukim Kota Tinggi,Kota Tinggi,Johor,221
G1631,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1632,Mukim Kota Tinggi,Kota Tinggi,Johor,133
G1633,Mukim Kota Tinggi,Kota Tinggi,Johor,414
G1634,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1635,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1636,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1637,Mukim Kota Tinggi,Kota Tinggi,Johor,92
G1638,Mukim Kota Tinggi,Kota Tinggi,Johor,221
G1639,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1640,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1641,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1642,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1643,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1644,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1645,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1646,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1647,Mukim Kota Tinggi,Kota Tinggi,Johor,248
G1648,Mukim Kota Tinggi,Kota Tinggi,Johor,32
G1649,Mukim Kota Tinggi,Kota Tinggi,Johor,137
G1650,Mukim Kota Tinggi,Kota Tinggi,Johor,32
G1651,Mukim Kota Tinggi,Kota Tinggi,Johor,55
G1652,Mukim Kota Tinggi,Kota Tinggi,Johor,129
G1653,Mukim Kota Tinggi,Kota Tinggi,Johor,689
G1654,Mukim Kota Tinggi,Kota Tinggi,Johor,303
G1655,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1656,Mukim Kota Tinggi,Kota Tinggi,Johor,202
G1657,Mukim Kota Tinggi,Kota Tinggi,Johor,55
G1658,Mukim Kota Tinggi,Kota Tinggi,Johor,110
G1659,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1660,Mukim Kota Tinggi,Kota Tinggi,Johor,106
G1661,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1662,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1663,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1664,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1665,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1666,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1667,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1668,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1669,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1670,Mukim Kota Tinggi,Kota Tinggi,Johor,28
G1671,Mukim Kota Tinggi,Kota Tinggi,Johor,689
G1672,Mukim Kota Tinggi,Kota Tinggi,Johor,538
G1673,Mukim Kota Tinggi,Kota Tinggi,Johor,1030
G1674,Mukim Kota Tinggi,Kota Tinggi,Johor,271
G1675,Mukim Kota Tinggi,Kota Tinggi,Johor,910
G1676,Mukim Kota Tinggi,Kota Tinggi,Johor,152
G1677,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1678,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1679,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1680,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1681,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1682,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1683,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1684,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1685,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1686,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1687,Mukim Kota Tinggi,Kota Tinggi,Johor,188
G1688,Mukim Kota Tinggi,Kota Tinggi,Johor,198
G1689,Mukim Kota Tinggi,Kota Tinggi,Johor,593
G1690,Mukim Kota Tinggi,Kota Tinggi,Johor,924
G1691,Mukim Kota Tinggi,Kota Tinggi,Johor,855
G1692,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1693,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1694,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1695,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1696,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1697,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1698,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1699,Mukim Kota Tinggi,Kota Tinggi,Johor,221
G1700,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1701,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1702,Mukim Kota Tinggi,Kota Tinggi,Johor,69
G1703,Mukim Kota Tinggi,Kota Tinggi,Johor,78
G1704,Mukim Kota Tinggi,Kota Tinggi,Johor,46
G1705,Mukim Kota Tinggi,Kota Tinggi,Johor,37
G1706,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1707,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1708,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1709,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1710,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1711,Mukim Kota Tinggi,Kota Tinggi,Johor,5
G1712,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1713,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1714,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1715,Mukim Kota Tinggi,Kota Tinggi,Johor,9
G1716,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1717,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1718,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1719,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1720,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1721,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1722,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1723,Mukim Kota Tinggi,Kota Tinggi,Johor,225
G1724,Mukim Kota Tinggi,Kota Tinggi,Johor,14
G1725,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1726,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1727,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1728,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1729,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1730,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1731,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1732,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1733,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1734,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1735,Mukim Kota Tinggi,Kota Tinggi,Johor,119
G1736,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1737,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1738,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1739,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1740,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1741,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1742,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1743,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1744,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1745,Mukim Kota Tinggi,Kota Tinggi,Johor,0
G1746,Mukim Kota Tinggi,Kota Tinggi,Johor,0
