cell_id,parent_mukim,district,state,population
G0167,Papar,Papar,Sabah,0
G0168,Papar,Papar,Sabah,0
G0169,Papar,Papar,Sabah,0
G0170,Papar,Papar,Sabah,0
G0171,Papar,Papar,Sabah,0
G0172,Papar,Papar,Sabah,22
G0173,Papar,Papar,Sabah,0
G0174,Papar,Papar,Sabah,0
G0175,Papar,Papar,Sabah,0
G0176,Papar,Papar,Sabah,0
G0177,Papar,Papar,Sabah,0
G0178,Papar,Papar,Sabah,0
G0179,Papar,Papar,Sabah,0
G0180,Papar,Papar,Sabah,0
G0181,Papar,Papar,Sabah,4
G0182,Papar,Papar,Sabah,0
G0183,Papar,Papar,Sabah,0
G0184,Papar,Papar,Sabah,0
G0185,Papar,Papar,Sabah,164
G0186,Papar,Papar,Sabah,63
G0187,Papar,Papar,Sabah,22
G0188,Papar,Papar,Sabah,0
G0189,Papar,Papar,Sabah,0
G0190,Papar,Papar,Sabah,0
G0191,Papar,Papar,Sabah,4
G0192,Papar,Papar,Sabah,0
G0193,Papar,Papar,Sabah,0
G0194,Papar,Papar,Sabah,0
G0195,Papar,Papar,Sabah,0
G0196,Papar,Papar,Sabah,0
G0197,Papar,Papar,Sabah,37
G0198,Papar,Papar,Sabah,0
G0199,Papar,Papar,Sabah,0
G0200,Papar,Papar,Sabah,0
G0201,Papar,Papar,Sabah,0
G0202,Papar,Papar,Sabah,0
G0203,Papar,Papar,Sabah,0
G0204,Papar,Papar,Sabah,0
G0205,Papar,Papar,Sabah,0
G0206,Papar,Papar,Sabah,15
G0207,Papar,Papar,Sabah,0
G0208,Papar,Papar,Sabah,0
G0209,Papar,Papar,Sabah,0
G0210,Papar,Papar,Sabah,0
G0211,Papar,Papar,Sabah,7
G0212,Papar,Papar,Sabah,26
G0213,Papar,Papar,Sabah,0
G0214,Papar,Papar,Sabah,15
G0215,Papar,Papar,Sabah,0
G0216,Papar,Papar,Sabah,0
G0217,Papar,Papar,Sabah,0
G0218,Papar,Papar,Sabah,0
G0219,Papar,Papar,Sabah,0
G0220,Papar,Papar,Sabah,82
G0221,Papar,Papar,Sabah,0
G0222,Papar,Papar,Sabah,0
G0223,Papar,Papar,Sabah,112
